timestamp,test-class,test-method,time,description,result
2021-05-31 18:17:57.855,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6429,"[4] recordIndex=3, title=viagraTEST, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:18:04.37,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5900,"[5] recordIndex=4, title=TareaTEST2, start=null, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:18:11.744,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6968,"[6] recordIndex=5, title=TareaTEST3, start=2018/07/10 00:00, end=null, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:18:17.958,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5833,"[7] recordIndex=6, title=TareaTEST3, start=2018/07/10 00:00, end=2018/07/09 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:18:24.069,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5691,"[8] recordIndex=7, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=null, description=esto es algo, optionalLink=null",OK
2021-05-31 18:18:30.556,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5914,"[9] recordIndex=8, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=0.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:18:37.374,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6399,"[10] recordIndex=9, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=-1.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:18:44.079,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6299,"[11] recordIndex=10, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=100.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:18:50.393,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5864,"[12] recordIndex=11, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=null, optionalLink=null",OK
2021-05-31 18:18:56.909,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6083,"[13] recordIndex=12, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=esto es nigeria, optionalLink=null",OK
2021-05-31 18:19:03.364,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6020,"[14] recordIndex=13, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=estoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoe…, optionalLink=null",OK
2021-05-31 18:19:09.541,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5793,"[15] recordIndex=14, title=TareaTEST6, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=15.00, description=esto es algo, optionalLink=urlfalsa",OK
